CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,CF_2D_Mol,COCONUT_2D_Mol,Substructure_2D_Mol,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity_Outcome,PubChem_Target_Potency_in_uM,PubChem_Target_Name,PubChem_Target_EC_Number
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C2=CC=CC=C12,CNP0302465.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1700>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fae0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296de70>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268cea0>,26744429,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C([N+](=O)[O-])C=C3)=N2)C=C1,CNP0602952.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1770>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fb50>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296dee0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d030>,26744158,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2CCCCC2)C1,CNP0013094.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e17e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fbc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296df50>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d120>,26744443,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CN=C3)=N2)C=C1,CNP0404349.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1850>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fc30>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296dfc0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d0d0>,26744162,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(N(C)C)C=C3)=N2)C=C1,CNP0013066.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e18c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fca0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e030>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d1c0>,26744146,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0013152.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1930>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fd10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e0a0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d170>,26744433,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(S(C)(=O)=O)C=C3)=N2)C=C1,CNP0253057.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e19a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fd80>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e110>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d080>,26744190,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(C2CCCCC2)C1,CNP0013124.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1a10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fdf0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e180>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d2b0>,26744445,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=CC=N2)C1,CNP0451452.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1a80>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fe60>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e1f0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d210>,26744461,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3)=N2)C=C1,CNP0010487.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1af0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293fed0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e260>,[],0,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d260>,26744192,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C)=N2)C=C1,CNP0440832.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1b60>,<rdkit.Chem.rdchem.Mol object at 0x7bc92293ff40>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e2d0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d350>,45360595,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CC(=O)N1CCC(N2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)CC1,CNP0171207.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1bd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940040>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e340>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d300>,26744431,534286618,Active,NaN,"Chain B, Interleukin-1 receptor-like 1",
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2CC2)C1,CNP0397746.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1c40>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229400b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e3b0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d3a0>,26744487,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCN(C(C)=O)CC3)=N2)C=C1,CNP0013046.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1cb0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940120>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e420>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d3f0>,26744132,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CS3)=N2)C=C1,CNP0252338.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1d20>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940190>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e490>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d4e0>,26744168,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CC(C)N1C[C@H](O)C[C@H]1C1=NC(C2=CC=C3OCOC3=C2)=NO1,CNP0099927.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1d90>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940200>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e500>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d440>,26744477,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3CCCCC3)=N2)C=C1,CNP0185169.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1e00>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940270>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e570>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d490>,26744142,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(C2CCOCC2)C1,CNP0295891.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1e70>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229402e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e5e0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d5d0>,26744467,534286618,Active,NaN,"Chain B, Interleukin-1 receptor-like 1",
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=NC=C3)=N2)C=C1,CNP0034475.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1ee0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940350>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e650>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d530>,26744164,534286618,Active,NaN,"Chain B, Interleukin-1 receptor-like 1",
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CCCC2=CC=CC=C2)C1,CNP0013081.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1f50>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229403c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e6c0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d670>,26744455,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=NC=CN3)=N2)C=C1,CNP0136504.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e1fc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940430>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e730>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d580>,26744180,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CN1C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)=NC2=CC=CC=C21,CNP0057775.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2030>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229404a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e7a0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d710>,26744493,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=NC=CN2)C1,CNP0013092.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e20a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940510>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e810>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d620>,26744485,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CC(=O)NC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0423072.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2110>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940580>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e880>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d6c0>,26744479,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CC=C3)=N2)C=C1,CNP0013036.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2180>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229405f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e8f0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d7b0>,26744136,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC3=CC=CC=C3O2)C1,CNP0036041.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e21f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940660>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e960>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d850>,26744483,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(C(=O)O)C=C3)=N2)C=C1,CNP0033261.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2260>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229406d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296e9d0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d800>,26744536,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=CC=C2)C1,CNP0013095.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e22d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940740>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ea40>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d8f0>,26744435,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(NC(C)=O)C=C3)=N2)C=C1,CNP0013044.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2340>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229407b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296eab0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d760>,26744176,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3C3CCCCC3)=N2)C=C1,CNP0197435.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e23b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940820>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296eb20>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d990>,26744144,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(OC)C(OC)=C3OC)=N2)C=C1,CNP0013034.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2420>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940890>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296eb90>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d940>,26744172,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0013122.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2490>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940900>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ec00>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d9e0>,26744471,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=C(CO)O3)=N2)C=C1,CNP0050093.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2500>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940970>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ec70>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268d8a0>,26744150,125987838,Active,44.6684,Polyunsaturated fatty acid lipoxygenase ALOX12,1.13.11.-
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CN(C)C1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)C=C1,CNP0272487.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2570>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229409e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ece0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268dad0>,26744447,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=NC=C2)C1,CNP0013123.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e25e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940a50>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ed50>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268da30>,26744463,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CC=N3)=N2)C=C1,CNP0097058.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2650>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940ac0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296edc0>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268da80>,26744160,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,CN1C[C@H](O)C[C@H]1C1=NC(C2=CC=C3OCOC3=C2)=NO1,CNP0013093.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e26c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940b30>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ee30>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268dbc0>,26744451,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,OCC1=CC=C(CN2C[C@H](O)C[C@H]2C2=NC(C3=CC=C4OCOC4=C3)=NO2)O1,CNP0091341.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2730>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940ba0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296eea0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268db70>,26744453,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3=CC=CC(C#N)=C3)=N2)C=C1,CNP0282420.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e27a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940c10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ef10>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268db20>,,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,COC1=CC=C(C2=NOC([C@@H]3C[C@@H](O)CN3CC3CC3)=N2)C=C1,CNP0013064.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2810>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940c80>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296ef80>,[15],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92268dcb0>,26744182,,,,,
F009,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,O[C@@H]1C[C@@H](C2=NC(C3=CC=C4OCOC4=C3)=NO2)N(CC2=CC=C(Cl)C=C2)C1,CNP0013082.1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7bc9228e2880>,<rdkit.Chem.rdchem.Mol object at 0x7bc922940cf0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92296eff0>,"[0, 15, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92268dc10>,26744439,,,,,
